"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct","oty_month2_emplvl_chg","oty_month2_emplvl_pct","oty_month3_emplvl_chg","oty_month3_emplvl_pct","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct"
"55037","5","7224","76","0","2014","3","","Florence County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,103,99,90,232152,197144,1306,183,"",23.86,38.96,37.67,35.31,41.09,32.05,7.35,1.10,"",0,0.0,1,1.0,0,0.0,-7,-7.2,14621,6.7,17355,9.7,68,5.5,15,8.9
"55037","5","7224","76","0","2014","4","N","Florence County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",23.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55039","5","7224","76","0","2014","1","","Fond Du Lac County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,172,168,167,392196,390756,8886,179,"",3.52,1.49,1.46,1.41,1.16,0.95,0.76,0.80,"",-3,-7.3,0,0.0,1,0.6,-5,-2.9,136,0.0,-1304,-0.3,-1286,-12.6,2,1.1
"55039","5","7224","76","0","2014","2","","Fond Du Lac County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,167,162,159,411555,363130,8513,195,"",3.54,1.38,1.31,1.28,1.06,0.99,0.75,0.81,"",-3,-7.3,-7,-4.0,-1,-0.6,-5,-3.0,20705,5.3,13779,3.9,-517,-5.7,15,8.3
"55039","5","7224","76","0","2014","3","","Fond Du Lac County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,179,184,185,436659,330146,8457,184,"",3.59,1.45,1.47,1.48,1.10,1.42,1.08,0.75,"",-2,-5.0,29,19.3,31,20.3,19,11.4,26819,6.5,20745,6.7,-320,-3.6,-18,-8.9
"55039","5","7224","76","0","2014","4","","Fond Du Lac County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",38,182,180,185,484198,325856,7833,204,"",3.66,1.47,1.48,1.54,1.23,1.95,1.54,0.82,"",-2,-5.0,13,7.7,6,3.4,13,7.6,62957,14.9,58010,21.7,428,5.8,15,7.9
"55041","5","7224","76","0","2014","1","","Forest County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,20,22,22,35934,35934,1105,130,"",5.72,2.57,2.81,2.76,2.01,2.73,2.35,0.75,"",-1,-11.1,-1,-4.8,0,0.0,1,4.8,2190,6.5,2190,6.5,222,25.1,8,6.6
"55041","5","7224","76","0","2014","2","","Forest County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,19,17,20,34180,34180,1122,141,"",5.64,2.35,2.00,2.28,1.60,1.89,1.51,0.72,"",-1,-11.1,3,18.8,-4,-19.0,-3,-13.0,3812,12.6,3812,12.6,272,32.0,24,20.5
"55041","5","7224","76","0","2014","3","","Forest County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,20,22,21,39393,39393,1272,144,"",5.69,2.29,2.59,2.50,1.72,2.69,2.06,0.70,"",-1,-11.1,-5,-20.0,-2,-8.3,0,0.0,-743,-1.9,2888,7.9,223,21.3,12,9.1
"55041","5","7224","76","0","2014","4","","Forest County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,21,19,19,37287,32071,1071,146,"",5.72,2.52,2.32,2.40,1.71,3.94,3.76,0.71,"",0,0.0,-1,-4.5,-1,-5.0,-1,-5.0,4383,13.3,1774,5.9,48,4.7,24,19.7
"55043","5","7224","76","0","2014","1","","Grant County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",30,108,107,111,160184,160184,2939,113,"",4.79,2.44,2.39,2.43,1.49,1.30,1.05,0.61,"",-1,-3.2,-5,-4.4,-5,-4.5,-5,-4.3,-28729,-15.2,-28729,-15.2,-592,-16.8,-15,-11.7
"55043","5","7224","76","0","2014","2","N","Grant County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",30,0,0,0,0,0,0,0,"N",4.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55043","5","7224","76","0","2014","3","","Grant County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",30,122,117,112,192957,179989,3275,127,"",4.86,2.58,2.51,2.36,1.54,2.02,1.33,0.62,"",0,0.0,-3,-2.4,-7,-5.6,-7,-5.9,-27375,-12.4,-14202,-7.3,-524,-13.8,-11,-8.0
"55043","5","7224","76","0","2014","4","N","Grant County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",29,0,0,0,0,0,0,0,"N",4.77,0,0,0,0,0,0,0,"N",-2,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55045","5","7224","76","0","2014","1","N","Green County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,0,"N",4.69,0,0,0,0,0,0,0,"N",-2,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55045","5","7224","76","0","2014","2","N","Green County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,0,"N",4.70,0,0,0,0,0,0,0,"N",-1,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55045","5","7224","76","0","2014","3","N","Green County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,0,"N",4.77,0,0,0,0,0,0,0,"N",-1,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55045","5","7224","76","0","2014","4","N","Green County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,0,"N",4.89,0,0,0,0,0,0,0,"N",-1,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55047","5","7224","76","0","2014","1","","Green Lake County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,61,62,65,148220,148220,3034,182,"",5.23,3.97,4.08,4.16,3.85,3.39,2.19,0.95,"",1,9.1,7,13.0,8,14.8,10,18.2,7960,5.7,7960,5.7,-496,-14.1,-17,-8.5
"55047","5","7224","76","0","2014","2","N","Green Lake County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,0,"N",5.15,0,0,0,0,0,0,0,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55047","5","7224","76","0","2014","3","N","Green Lake County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,0,"N",5.26,0,0,0,0,0,0,0,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55047","5","7224","76","0","2014","4","","Green Lake County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,67,60,59,140566,99960,1943,174,"",5.34,3.93,3.67,3.77,2.89,4.29,2.66,0.76,"",1,9.1,5,8.1,4,7.1,-2,-3.3,12256,9.6,56,0.1,-940,-32.6,9,5.5
"55049","5","7224","76","0","2014","1","N","Iowa County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,0,"N",4.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55049","5","7224","76","0","2014","2","N","Iowa County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,0,"N",4.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55049","5","7224","76","0","2014","3","N","Iowa County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,0,"N",4.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55049","5","7224","76","0","2014","4","N","Iowa County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,0,"N",4.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55051","5","7224","76","0","2014","1","","Iron County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,38,39,38,109721,109721,2931,220,"",16.03,8.92,9.03,8.97,12.65,9.99,8.63,1.41,"",-1,-5.6,-6,-13.6,-1,-2.5,-3,-7.3,-16377,-13.0,-16377,-13.0,-1021,-25.8,-13,-5.6
"55051","5","7224","76","0","2014","2","","Iron County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,35,29,29,82265,82265,1799,204,"",15.51,8.56,6.77,6.43,8.27,5.65,3.49,1.14,"",-2,-11.1,-4,-10.3,-11,-27.5,-9,-23.7,-6390,-7.2,-6390,-7.2,-710,-28.3,29,16.6
"55051","5","7224","76","0","2014","3","","Iron County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,33,33,33,97216,80993,2194,227,"",15.73,7.25,7.23,7.30,8.98,6.66,4.57,1.24,"",-1,-5.9,-2,-5.7,-2,-5.7,-5,-13.2,-785,-0.8,-5251,-6.1,-474,-17.8,18,8.6
"55051","5","7224","76","0","2014","4","","Iron County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,29,29,32,94105,52542,1460,241,"",16.01,6.58,6.92,7.86,9.24,8.30,6.68,1.30,"",-1,-5.9,-8,-21.6,-7,-19.4,-3,-8.6,2688,2.9,-4743,-8.3,-497,-25.4,46,23.6
"55053","5","7224","76","0","2014","1","","Jackson County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,74,79,79,174429,174429,2435,174,"",7.08,3.52,3.75,3.63,3.09,2.31,1.17,0.85,"",-2,-11.1,-13,-14.9,-8,-9.2,-6,-7.1,-42768,-19.7,-42768,-19.7,-2354,-49.2,-20,-10.3
"55053","5","7224","76","0","2014","2","","Jackson County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,77,80,82,216002,214280,3021,209,"",7.14,3.41,3.45,3.49,3.03,2.63,1.17,0.88,"",-1,-5.9,-15,-16.3,-16,-16.7,-19,-18.8,-28882,-11.8,-28219,-11.6,-2065,-40.6,13,6.6
"55053","5","7224","76","0","2014","3","","Jackson County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,89,90,84,229187,204642,2697,201,"",7.21,3.82,3.83,3.62,3.11,4.45,1.79,0.83,"",-2,-11.1,5,6.0,17,23.3,8,10.5,13599,6.3,5682,2.9,-804,-23.0,-13,-6.1
"55053","5","7224","76","0","2014","4","","Jackson County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",18,91,89,82,233291,171844,2238,205,"",8.22,3.92,3.92,3.76,3.26,5.17,2.35,0.84,"",1,5.9,15,19.7,15,20.3,8,10.8,42348,22.2,31982,22.9,-6,-0.3,8,4.1
"55055","5","7224","76","0","2014","1","","Jefferson County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",43,205,204,213,480933,480933,9503,178,"",4.68,2.45,2.44,2.51,2.20,1.61,1.21,0.89,"",0,0.0,0,0.0,1,0.5,15,7.6,59559,14.1,59559,14.1,-478,-4.8,18,11.2
"55055","5","7224","76","0","2014","2","","Jefferson County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",43,220,265,253,572488,551128,12410,179,"",4.70,2.52,2.96,2.79,2.24,1.93,1.45,0.81,"",-3,-6.5,11,5.3,52,24.4,33,15.0,124122,27.7,131013,31.2,2727,28.2,18,11.2
"55055","5","7224","76","0","2014","3","","Jefferson County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",43,247,244,262,628181,508816,11648,193,"",4.77,2.75,2.73,2.95,2.40,2.96,2.29,0.86,"",-2,-4.4,41,19.9,25,11.4,48,22.4,166374,36.0,127002,33.3,2923,33.5,26,15.6
"55055","5","7224","76","0","2014","4","","Jefferson County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",42,263,252,245,577248,391744,8749,175,"",4.70,3.01,2.93,2.87,2.19,3.09,2.67,0.74,"",-1,-2.3,50,23.5,42,20.0,35,16.7,121733,26.7,78619,25.1,1220,16.2,9,5.4
"55057","5","7224","76","0","2014","1","","Juneau County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,87,81,86,302248,218236,6719,275,"",8.37,3.91,3.63,3.76,4.99,3.40,3.79,1.33,"",-2,-7.7,-10,-10.3,-19,-19.0,-17,-16.5,-38831,-11.4,-38831,-15.1,-4256,-38.8,13,5.0
"55057","5","7224","76","0","2014","2","","Juneau County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",23,116,149,145,367429,271234,8623,207,"",8.09,4.88,5.97,5.70,4.96,4.23,4.23,0.90,"",-4,-14.8,-23,-16.5,-13,-8.0,-20,-12.1,-45499,-11.0,-55180,-16.9,-5233,-37.8,3,1.5
"55057","5","7224","76","0","2014","3","","Juneau County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,166,158,146,473073,309224,9026,232,"",8.60,6.77,6.39,6.02,6.64,7.18,6.51,1.04,"",-2,-7.7,-5,-2.9,-12,-7.1,-10,-6.4,-89482,-15.9,-102226,-24.8,-8467,-48.4,-29,-11.1
"55057","5","7224","76","0","2014","4","","Juneau County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,108,98,94,305683,149762,3805,235,"",8.04,4.47,4.16,4.07,4.24,5.07,4.41,1.00,"",-4,-15.4,-5,-4.4,-14,-12.5,-6,-6.0,-33383,-9.8,-20032,-11.8,-1983,-34.3,-6,-2.5
"55059","5","7224","76","0","2014","1","","Kenosha County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",79,403,389,401,1016481,1013681,22662,197,"",5.66,2.91,2.78,2.81,2.50,2.30,1.81,0.89,"",1,1.3,8,2.0,-5,-1.3,4,1.0,9655,1.0,11055,1.1,1987,9.6,1,0.5
"55059","5","7224","76","0","2014","2","","Kenosha County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",77,391,404,408,1089921,968587,24309,209,"",5.54,2.71,2.71,2.71,2.36,2.25,1.74,0.87,"",-1,-1.3,-19,-4.6,-8,-1.9,-19,-4.4,-28797,-2.6,-45541,-4.5,1374,6.0,2,1.0
"55059","5","7224","76","0","2014","3","","Kenosha County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",75,393,394,394,1128608,831668,19968,221,"",5.49,2.62,2.63,2.66,2.39,2.56,1.91,0.91,"",-5,-6.2,-34,-8.0,-35,-8.2,-19,-4.6,-62291,-5.2,-69241,-7.7,-455,-2.2,4,1.8
"55059","5","7224","76","0","2014","4","","Kenosha County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",73,388,389,388,1089507,622257,14501,216,"",5.44,2.60,2.61,2.62,2.25,2.44,1.93,0.86,"",-7,-8.8,-11,-2.8,-24,-5.8,-18,-4.4,-35326,-3.1,-55244,-8.2,-940,-6.1,3,1.4
"55061","5","7224","76","0","2014","1","","Kewaunee County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,26,26,27,41929,41929,375,122,"",2.45,1.49,1.45,1.51,0.87,0.61,0.25,0.58,"",-1,-14.3,-5,-16.1,-4,-13.3,-5,-15.6,-3308,-7.3,-3308,-7.3,-55,-12.8,10,8.9
"55061","5","7224","76","0","2014","2","","Kewaunee County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,26,26,27,44609,43969,379,130,"",2.47,1.43,1.38,1.38,0.80,0.73,0.23,0.57,"",-1,-14.3,-5,-16.1,-5,-16.1,-4,-12.9,-10211,-18.6,-10851,-19.8,-159,-29.6,-6,-4.4
"55061","5","7224","76","0","2014","3","","Kewaunee County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,30,26,26,44625,37305,287,126,"",2.49,1.61,1.40,1.40,0.82,1.17,0.34,0.56,"",0,0.0,0,0.0,-2,-7.1,-4,-13.3,-1765,-3.8,-8445,-18.5,-62,-17.8,4,3.3
"55061","5","7224","76","0","2014","4","","Kewaunee County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,32,33,33,48032,37377,500,113,"",2.94,1.74,1.86,1.90,0.86,1.58,0.89,0.47,"",1,16.7,6,23.1,6,22.2,4,13.8,6495,15.6,3694,11.0,268,115.5,-4,-3.4
"55063","5","7224","76","0","2014","1","","La Crosse County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",88,690,704,704,1584041,1544241,27382,174,"",6.45,3.99,4.04,3.99,3.19,2.90,1.95,0.80,"",-8,-8.3,-30,-4.2,-8,-1.1,-47,-6.3,-35461,-2.2,-31811,-2.0,-2045,-6.9,3,1.8
"55063","5","7224","76","0","2014","2","","La Crosse County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",87,700,686,669,1600670,1508360,27283,180,"",6.44,3.90,3.74,3.65,2.74,2.93,1.82,0.73,"",-10,-10.3,-69,-9.0,-75,-9.9,-66,-9.0,-28164,-1.7,-40010,-2.6,-2263,-7.7,14,8.4
"55063","5","7224","76","0","2014","3","","La Crosse County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",85,635,631,641,1553690,1194248,21835,188,"",6.37,3.51,3.47,3.52,2.74,3.56,2.28,0.78,"",-7,-7.6,-93,-12.8,-123,-16.3,-128,-16.6,-103562,-6.2,-110606,-8.5,-4546,-17.2,18,10.6
"55063","5","7224","76","0","2014","4","","La Crosse County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",88,702,689,686,1649183,1117433,21375,183,"",6.66,3.88,3.84,3.87,2.81,4.34,3.22,0.73,"",-4,-4.3,-50,-6.6,-34,-4.7,-49,-6.7,-61966,-3.6,-37236,-3.2,-1385,-6.1,4,2.2
"55065","5","7224","76","0","2014","1","","Lafayette County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,22,22,22,62400,62400,1057,218,"",5.75,2.25,2.24,2.18,2.99,2.23,1.78,1.34,"",-1,-8.3,1,4.8,1,4.8,1,4.8,5137,9.0,5137,9.0,7,0.7,8,3.8
"55065","5","7224","76","0","2014","2","","Lafayette County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,21,23,24,71785,67065,1101,244,"",5.22,2.00,2.16,2.20,2.66,1.82,1.14,1.25,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55065","5","7224","76","0","2014","3","","Lafayette County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,35,34,30,82923,61294,1281,193,"",5.78,3.35,3.22,2.86,3.24,2.92,2.29,1.03,"",0,0.0,14,66.7,13,61.9,9,42.9,19690,31.1,13388,27.9,416,48.1,-39,-16.8
"55065","5","7224","76","0","2014","4","","Lafayette County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,30,30,29,79566,33274,574,206,"",5.90,2.88,2.93,2.82,3.00,2.11,1.51,1.04,"",0,0.0,6,25.0,10,50.0,8,38.1,7884,11.0,-5153,-13.4,-116,-16.8,-48,-18.9
"55067","5","7224","76","0","2014","1","N","Langlade County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,0,"N",4.96,0,0,0,0,0,0,0,"N",1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55067","5","7224","76","0","2014","2","N","Langlade County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,0,"N",5.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55067","5","7224","76","0","2014","3","N","Langlade County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,0,"N",5.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55067","5","7224","76","0","2014","4","N","Langlade County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,0,"N",5.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55069","5","7224","76","0","2014","1","","Lincoln County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,59,62,60,135953,135953,2859,173,"",6.36,2.16,2.28,2.15,1.80,1.42,1.01,0.82,"N",-1,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55069","5","7224","76","0","2014","2","","Lincoln County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",19,55,57,59,135153,134433,3052,182,"",5.83,1.96,1.96,2.00,1.55,1.47,0.92,0.79,"N",-1,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55069","5","7224","76","0","2014","3","","Lincoln County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",20,61,70,60,131782,114462,2351,159,"",6.18,2.11,2.40,2.08,1.54,2.01,1.20,0.70,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55069","5","7224","76","0","2014","4","","Lincoln County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,65,68,61,151213,107245,2547,180,"",6.55,2.25,2.37,2.18,1.75,2.57,2.00,0.77,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55071","5","7224","76","0","2014","1","","Manitowoc County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,242,243,244,595558,595558,12171,189,"",5.41,2.84,2.84,2.79,2.30,1.86,1.26,0.82,"",2,4.5,-47,-16.3,-30,-11.0,-28,-10.3,-68259,-10.3,-64215,-9.7,-2958,-19.6,5,2.7
"55071","5","7224","76","0","2014","2","","Manitowoc County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",47,252,265,271,661129,622675,12776,194,"",5.53,2.86,2.94,2.94,2.21,2.17,1.32,0.76,"",1,2.2,-12,-4.5,0,0.0,6,2.3,21355,3.3,22887,3.8,-182,-1.4,8,4.3
"55071","5","7224","76","0","2014","3","","Manitowoc County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,260,271,272,668811,510914,11398,192,"",5.48,2.87,2.98,3.00,2.34,2.83,1.85,0.79,"",0,0.0,-2,-0.8,6,2.3,-5,-1.8,34039,5.4,32952,6.9,1261,12.4,10,5.5
"55071","5","7224","76","0","2014","4","","Manitowoc County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,262,256,255,699656,393567,8163,209,"",5.56,2.90,2.89,2.93,2.37,2.74,1.62,0.81,"",0,0.0,-14,-5.1,-7,-2.7,-1,-0.4,46333,7.1,7202,1.9,863,11.8,19,10.0
"55073","5","7224","76","0","2014","1","","Marathon County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",58,375,372,375,960270,960022,20875,198,"",3.64,2.14,2.12,2.09,1.87,1.44,1.16,0.89,"",-6,-9.4,-9,-2.3,-15,-3.9,-18,-4.6,-26836,-2.7,-27084,-2.7,-4193,-16.7,2,1.0
"55073","5","7224","76","0","2014","2","","Marathon County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",57,370,407,416,1089592,1025150,23957,211,"",3.60,2.05,2.20,2.21,1.78,1.71,1.26,0.83,"",-4,-6.6,-19,-4.9,0,0.0,-14,-3.3,57423,5.6,57413,5.9,-569,-2.3,17,8.8
"55073","5","7224","76","0","2014","3","","Marathon County, Wisconsin","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",57,399,398,396,1083511,818810,19296,210,"",3.64,2.14,2.13,2.14,1.74,2.34,1.75,0.81,"",-5,-8.1,-37,-8.5,-47,-10.6,-39,-9.0,-11977,-1.1,-48665,-5.6,-3665,-16.0,18,9.4
